DESCRIPCION,MONTO_CONTRATADO,lat,lon
SE CONSULTA LA CONSTRUCCION DE ESCALA Y BARANDAS SECTOR EL ESTANQUE EMPLAZADA AL COSTADO SU PONIENTE DE LA QUEBRADA EL CHIVATO,3499999.0,-32.4239946239187,-71.056401765818
SE CONSULTA LA AMPLIACION Y MEJORAMIENTO DE BODEGA ESCUELA ARAUCARIA EN LA MATERILIDAD EXISTENTE ALBAÑILERIA,6291406.0,-32.4264789901214,-71.0694373016304
SE CONSULTA LA CONSTRUCCION DE UNA CANCHA DE PASTO SINTETICO CON LUMINARIAS 4 POSTES CON DOS LUCES CU Y OBRAS ANEXAS DE CIERROS Y REINSTALACION DE MAQUINAS DE EJERCICIOS Y LA AMPLIACION DE SEDE EN SALONES DE JJ.VV. Y ADULTO MAYOR,59940211.0,-32.4235085738177,-71.0582471256203
SE CONSULTA LA CONSTRUCCIÓN Y MEJORAMIENTO DEL CIERRO PERIMETRAL DE LA CANCHA DE FÚTBOL DE SAN LORENZO CLUB UNIÓN LA PARROQUIA EN MALLA ACMAFOR APROX. 200 ML,5791676.0,-32.4335968139981,-70.9901117217669
SE CONSULTA EL RECAMBIO DE LA CUBIERTA EXISTENTE POR PV4 Y EL MEJORAMIENTO DEL PATIO TECHADO O PORCH EN SUS PARTIDAS DE ESTRUCTURA Y PAVIMENTO,9553541.0,-32.4844640009159,-70.9314680099487
SE CONSULTA EL DISEÑO Y MEJORAMIENTOS D ELAS AREAS VERDES DE AV. HUMERES EN LOS TRAMOS INDICADOS EN ET,8383710.0,-32.4283082831949,-71.0713433863566
"SE CONSULTA EL MEJORAMIENTO DE PAVIMENTO EXTERIORES E INTERIORES EN SALAS DE CLASE, PINTURAS Y OTROS",11368533.999999998,-32.351180207598,-70.7827663421631
"SE CONSULTA EL MEJORAMIENTO DEL SISTEMA DE ALCANTRAILLADO PARTICULAR DEL VILLORRIO SANTA LAURA, CON RESPECTO A REDES, CAMARAS Y DESCARGAS",10142275.0,-32.4088006967931,-71.0215872287881
"SE CONSULTA EL MEJORAMIENTO DEL JARDIN INFANTIL NUEVO AMANECER EN CUANTO A PARTIDAS DE PAVIMENTOS, PATIOS TECHADO Y OTROS",19200000.0,-32.4224699011829,-71.0626104359835
SE CONSULTA LA CONSTRUCCION Y REMODELACION DEL CENTRO COMUNITARIO CASA LOPEZ,532750620.0,-32.4262148714714,-71.0662096919987
"SE CONSULTA LA NORMALIZACION DEL MODULO DE ESTERELIZACION DEL MODULO JUNAEB EN LAS PARTIDAS DE CIELOS, TABIQUERIA, PUERTAS, RETIROS DE LLAVES, AGUA POTABLE, EMPASTES, ADECUACION AUTOCLAVE, PROVISION E INSTALACION DE LAVAMANOS, ACCESORIOS, SISTEMAS DE AGUA DESMINERALIZACION CLIMATIZACION Y OTROS.",4266387.0,-32.4276623296193,-71.06605052948
SE CONSULTA EL MEJORAMIENTO Y AMPLIACION DEL ESPCIO SOCIO - DEPORTIVO DEL VILLARRIO SANTA LAURA LOS MOLINOS,21483121.0,-32.4087758557069,-71.0213434696198
Mejoramiento de Espacios Talleres de Especialidades y Mejoramiento de accesos interiores del Establecimiento”  Liceo Técnico Profesional de Minería,7383735.0,-32.4322173218844,-71.0778307914734
"Contratación de Diseño de Especialidades y Ejecución de obras para la Construccion de Sala Cuna y Nivel Medio Cerro Negro, en la comuna de Cabildo ",718856268.0,-32.433960473755,-71.0668927431107
HABILITACION SALA DE MUSICA Y AMPLIACION SALA TALLER DE MECANICA”  LICEO A – 2 CABILDO,6715719.0,-32.4275853546122,-71.0659056901932
"se consulta la terminación de obras del proyecto obras de urbanización comité de allegados cerro negro, en lo que se refiere a muros y pavimentos de calzadas",9384811.0,-32.437169007484,-71.0686969582457
"SE CONSULTA EL MEJORAMIENTO DE PASILLOS, CUBIERTAS, MURETES PAVIMENTOS Y OTROS DENTRO DEL JARDIN INFANTIL RINCONCITO",21475120.0,-32.4400582178794,-71.0791795001023
"se consulta el mejoramiento del paseo peatonal av. Humeres entre las calles errazuriz y pinto en cuanto a pavimentos, luminarias, equipamiento urbano",49028138.0,-32.4274147867574,-71.0688775777817
"SE CONSULTA LA CONSTRUCCUION DE MULTICANCHA DE HORMIGON, CONSIDERANDO ILUMINANCION Y CIERROS PERIMETRALES EN PLAZOLETA DE POBLACION NUEVA CABILDO",54465103.0,-32.4315426904276,-71.0730081796646
"SE CONSULTA EL MEJORAMMIENTO Y ACONDICIONAMIENTO DE DEPENDENCIAS DE LA PREBASICA DE LA ESCUELA ARAUCARIA EN PATIOS, ACCESOS Y PUERTAS.",4553149.0,-32.4269559682658,-71.0689258575439
"SE CONSULTA LAS OBRAS PARA DE RELLENOS, SISTEMA DE AGUAS LLUVIAS Y DEMARCACION DE CANCHA; EN CIERROS DAR TERMINO A LO EXISTENTE Y REFORZAR; MOVIMIENTOS DE TIERRA CON RELLENOS Y RETIROS DE EXCEDENTES; INSTALACION ELECTRICA EN BASE A SUMINISTRO DE REDES Y SITEMA DE TORRES DE ILUMINACION CON LAMPARAS Y REFRECTORES, ADEMAS DE SU CORRESPONDIENTE CASETA PARA EL SISTEMA",41999408.0,-32.4244909048107,-71.0576047896029
CONSTRUCCION DE BLOCK DE NICHOS PARA CEMENTERIO MUNICIPAL DE CABILDO,9000000.0,-32.4348825647064,-71.0653030516551
SE CONSULTA LA AMPLIACIÓN Y ADECUACIÓN DE LA POSTA DE ARTIFICIO DE ACUERDO A NORMATIVA DE INFRAESTRUCTURA Y USO DE LOS RECINTOS NORMATIVOS DEL SERVICIO DE SALUD.,56359102.0,-32.349154481276,-70.7862961292267
NORMALIZACION ELECTRICA ESCUELA G-42 LA VEGA FINANCIADO CON PROYECTO FAEP 2017,14693319.0,-32.4470671430792,-70.9472460078233
ACONDICIMIENTO SERVICIOS HIGIÉNICOS Y MEJORAMIENTO MENORES ESCUELA PAUL PERCY HARRIS CRAD CON CARGO FONDOS FAEP 2017,9903788.0,-32.4325036538634,-71.0730613577027
"Este proyecto contempla la construcción de un salón municipal multiuso de 106,70m2 construidos. Siendo su programa arquitectónico compuesto de; Salón multiuso, Cocina, Baño damas, varones y discapacitados, Patios y terrazas expuestas a la intemperie, para la óptima realización de actividades que requieran de espacios exteriores. Todo esto conforme a los requerimientos propios de un salón multiuso, entorno a su espacialidad y plasticidad arquitectónica, Cuenta con un nivel y su materialidad es de: Estructura de cubierta metalcon estructural 2x4x0,85 mm., Sombreaderos, Marcos Bo-window, Cubierta zinc alum e0,4mm,",57178866.0,-32.4268050053272,-71.0647737979889
SE CONSULTA LA CONSTRUCCIÓN DE MUROS DE CONTENCIÓN CALLE VISTA HERMOSA LADO NORTE,62678971.0,-32.4258071605619,-71.0595444300064
"SE CONSULTA LA CONSTRUCCION DEL CUARTEL DE BOMBEROS DE LA VEGA  ESTRUCTURA  -El edificio esta propuesto en base a una estructura compuesta por 2 niveles.  -Está estructurado en base a un sistema de vigas, pilares y muros de hormigón armado.  -Un proyecto germina desde sus características elementales en términos de su contractibilidad, su uso, su funcionamiento y su capacidad de adaptarse en el tiempo a los cambios demandados por su destino. -El proyecto pretende destacar su geometría y su estructura como su principal característica. -Expresar de manera primaria su tectónica de país sísmico, de edificio duro y perdurable, pero a su vez la utilización de transparencia entre recintos como sala máquina y oficinas con vacío interior. La robustez versus la transparencia hacia la ciudad. PROGRAMA ARQUITECTÓNICA  PRIMER NIVEL: -SALA DE MÁQUINAS -HALL DE ACCESO -OFICINAS -BAÑO VARONES -BAÑO DAMAS -BODEGA -SALA CASILLEROS MASCULINA -SALA CASILLEROS FEMENINA -SALA DE USO MÚLTIPLE SEGUNDO NIVEL: -GUARDIA NOCTURNA FEMENINA -BAÑO MUJERES -GUARDIA NOCTURNA MASCULINA -BAÑO VARONES -SALA DE ESTAR -SALA DE ESTUDIO -DEPARTAMENTO CUARTELERO -PASILLOS, CIRCULACIONES Y ESCALERAS -CASILLEROS ZONA DE BOMBAS -RECEPCIÓN -RACK+ TDA -KITCHENETTE -SS.HH",455299712.0,-32.446125377121,-70.9492027759552
REDISTRIBUCION DE RECINTOS Y MEJORAMIENTO S SHH,13445377.999999998,-32.3512048153062,-70.7825310007325
REGULARIZACION SERVICIOS HIGIENICOS ESCUELA ARTIFICIO CON FONDODS FAEP 2017,10908306.000000002,-32.3928312235237,-71.0907509922981
CONSTRUCCION CAMARA DESGRASADORA ARAUCARIA FONDOS FAEP 2017,2753106.0,-32.426730113969,-71.0698635484405
CONSTRUCCION DE CAMARA DESGRASADORA LICEO A-2 PARA DAR CUMPLIMIENTO NORMATIVA ESVAL,2940284.0,-32.4274993236441,-71.0661041736603
"Para la presente propuesta, se recomienda un sistema con tecnología digital, que tiene por finalidad coordinar acciones de respuesta frente a eventos cotidianos que requieran la intervención de personal de la municipalidad, como también frente a situaciones de emergencia. Lo anterior, se realiza por medio de la utilización de dos 2 estaciones repetidoras a instalarse, a modo de sugerencia en principio, en Los Molinos y Caballo de Piedra, que permiten expandir las comunicaciones a gran parte de las zonas de la comuna, garantizando la cobertura del sistema. Adicionalmente, se contemplan 16 estaciones bases para los siguientes puntos:",119148458.0,-32.4257001709184,-71.0649060853757
SE CONSULTA LA CONTRATACION DE OBRAS PARA LOS ACCESOS UNIVERSALES DEL SECTOR CENTRICO DE LA CIUDAD PARA NORMALIZACION DE VEREDAS.,6972767.0,-32.4283943585763,-71.0708552780125
"LICITACIÓN PÚBLICA Nº 64-17 “PROGRAMA SANEAMIENTO DE POBLACIÓN, CONSERVACIÓN DE VIVIENDAS SERVIU AÑO 2017, COMUNA DE VALPARAÍSO”",93000000.0,-32.456625245171,-71.2293939063611
Se consulta la conservación de la infraestructura de la medialuna parque municipal .,28919468.0,-32.429690230828,-71.0789416700405
"SE CONSULTA LA CONTRSUCCION DE UN TECHO EN ESTRUCTURA NMETALICA, ZINC, SISTEMA DE AGUAS LLUVIAS, PAVIMENTO PARA LA CANCHA DE RAYUELA DEL PARQUE MUNICIPAL",47977951.0,-32.4304469695204,-71.0788017511368
HABILITACION RED DE AGUA CALIENTE PARA DUCHAS LICEO A-2 CON CARGO FONODS FAEP 2017,2100840.0,-32.4272583413665,-71.0658285460717
CIERRO PERIMETRAL FRONTAL ESC. SAN LORENZO FONDOS FAEP 2017,5462185.0,-32.4350616284205,-70.9836063538575
NORMALIZACION ELECTRICA ESCUELA LA VIÑA,15880994.0,-32.4263894387003,-70.9201158091433
"Se consulta el mejoramiento y habilitación de paseo de acceso ponientes de la ciudad en la avenida Humeres en aceras a ambos costados. las obras vinculadas al mejoramiento son de pavimentos, áreas verdes y paisajismo, instalación eléctrica y mobiliario urbano.",65968115.0,-32.437856232928,-71.0845790384123
NORMALIZACION ELECTRICA ESCUELA GUYACAN FONDOS FAEP 2017,10090060.999999998,-32.5257408362153,-70.9250912914389
"OBRAS DE MEJORAMIENTO SERVICIOS HIGIENICOS, COCINA Y COMEDOR ESCUELA BASICA DE BARTOLILLO, CON CARGO A FONDOS FAEP 2018.",9725449.0,-32.3880832252963,-70.8537626513842
"DUPLA PSICOSOCIAL Y EQUIPOS PIE, ESCUELA BASICA DE LOS MOLINOS. FONDOS FAEP 2018.",13865546.0,-32.4046769803098,-71.0338254335206
se contempla la construcción muros de contención lado norte calle vista hermoso remante de obras,31999992.0,-32.4258350257376,-71.059672300564
"SE CONSULTA LA CONSTRUCCIÓN DE ACERAS A POBLACIÓN NUEVA ESPERANZA, CABILDO",29611152.0,-32.4202277632991,-71.0556687319488
se consulta la construcción de las obras civiles soterramiento corrientes débiles en el acceso poniente de la ciudad de Cabildo,9699997.0,-32.4369990748319,-71.0832847559662
"REEMPLAZO SISTEMA DE TRATAMIENTO AGUAS GRISES, ESCUELA LA VEGA",29827639.0,-32.4455096107932,-70.946818189725
ADECUACION DE SERVICIOS HIGENICOS PARA MINUSVALIDOS LICEO A-2 CON CARGO FONDOS MANTENIMIENTO ,6504131.0,-32.4273640298463,-71.0657222177215
SE CONSULTA LA CONSTRUCCION DE UNA BATERIA O BLOCK DE NICHOS EN HORMIGON ARMADO PARA EL CEMENTERIO MUNICIPAL,8331750.0,-32.4353003607395,-71.0658167944136
SE CONSULA LA CONSTRUCCION DE ACREAS EN HORMIGON,49545286.0,-32.4234,-71.0573
"se consulta la contratación de la Concesión del Servicio de Barrido, Aseo de Calles y Ferias Libres de la Comuna de Cabildo.",105225791.0,-32.4256480732142,-71.0648870718503
"ESCUELA BASICA PABLO NERUDA LOS MOLINOS, FONDOSO FAEP 2018",12605042.0,-32.4045040976082,-71.0339282861852
ESCUELA BASICA DE LA VEGA - FONDOS FAEP 2018.,18487395.0,-32.4468864360225,-70.9471965742243
"OBRAS DE MEJORAMIENTO SERVICIOS HIGIENICOS, COMEDOR Y CAMARINES ESCUELA BASICA DE LA VIÑA CON CARGO A FONDOS FAEP 2018.",17647059.0,-32.4263532552283,-70.9205635582665
NORMALIZACION ELECTRICA ESCUELA GUYACAN FONDOS FAEP 2017,10090060.999999998,-32.525709737893,-70.9251986420376
SE CONSULTA EL MEJORAMIENTO ESTADIO CENTENARIO CLUB DEPORTIVO MUNICIPAL CABILDO,59500000.0,-32.4292309092028,-71.069149553405
"PROGRAMA ASENTAMIENTOS PRECARIOS, EJECUCIÓN DE OBRAS PRELIMINARES Y PAVIMENTACIÓN DE CAMPAMENTO “LA CANTERA”, COMUNA DE CABILDO, REGIÓN DE VALPARAÍSO",86999993.0,-32.4375960589,-71.0217878588552
"MEJORAMIENTO SERVICIOS HIGIENICOS, COCINA Y COMEDOR DE ACUERDO A RBD LOS ANGELES, FONDOS FAEP 2018.",4999999.0,-32.4941232302319,-70.9630964750465
SE CONSULTA LA CONSTRUCCIÓN DEL TECHO DE LA MULTICANCHA DE LA ESCUELA HANS WENKE MENGERS F-35,60037095.0,-32.4334264857759,-71.0699623809748
"proyecto “CENTRO COMUNITARIO PARA EL ADULTO MAYOR, CABILDO”. La obra consiste en la demolición de la edificación existente y posteriormente la construcción de un edificio de 1 piso señalada en los planos respectivos.",225572563.0,-32.4296328060221,-71.0713972774974
se consulta la construccion de block de nichos cementerio municipal ,50413591.99999999,-32.4353834910561,-71.0655134991243
"SE CONSULTA EL MEJORAMIENTO DEL GIMNASIO MUNICIPAL EN LOS ITEMS DE PAVIMENTOS, ACCESOS, LUMINARIAS Y OTROS",50344853.0,-32.4291892654844,-71.068481004252
"Mejoramiento de Puertas Escuela Básica Araucaria, Fondos Mantenimiento, según D.A. 2025.",4339827.0,-32.4267125306303,-71.0700443391174
"ADECUACION DE ESPACIOS PARA DUPLAS EN LOCALES CON DISPONIBILIDAD DE SUPERFICIE, ESCUELA BASICA DE LA VIÑA, FONDOS FAEP 2018.",18999999.0,-32.4264735244722,-70.9201076510451
"SE CONSULTA EL MEJORAMIENTO DE LA MEDIALUNA, CLUB DEPORTIVO RODEO CABILDO EN LOS ITEMS DE REPOSICIÓN DE LUMINARIAS LED, INSTALACION DE LUMINARIA CORRALES, PROTECCIÓN DE CASETA, SOMBREADERO DE MADERA, PINTURA INTERIOR CIRCULO MEDIALUNA Y OTROS.",35388274.0,-32.4296215073732,-71.079163688799
"SE CONSULTA CONSTRUCCIÓN MULTICANCHA, CLUB DEPORTIVO SAN JOSÉ CABILDO, LA MULTICANCHA DE HORMIGÓN E ILUMINACIÓN. ADEMAS CONTEMPLA CIERRE PERIMETRAL Y MOBILIARIO URBANO, ÁREAS VERDES Y PAISAJISMO ",48032306.0,-32.4148848691955,-71.0720462518034
"Se consulta la habilitación del recinto farmacia del departamento de Salud Municipal de acuerda a normativa, por cuanto se realizaran obras en revestimiento de tabiqueria, pisos y cielo; terminaciones y obras exteriores en cubierta, cielos y pavimentos.",25138643.0,-32.4259041966812,-71.065417143553
"PROYECTO PMI POSTA SALUD RURAL ARTIFICIO, SE CONSULTA SU AMPLIACION Y ADECUACION DE ACUERDO A NORMATIVAS.",18596900.0,-32.3943418740266,-71.0944982984768
"SE CONSULTA LA CONSTRUCCION DE MUROS DE CONTENCION, LOS CUALES SE ENCUENTRAN INSERTOS DENTRO DEL PROYECTO DE PAVIMENTO DE LA CALLE",59960664.99999999,-32.3952903791339,-71.0933436290669
"Mejoramiento de espacios y tenso - estructura, Escuela Básica de La Viña.",9915966.0,-32.4225501408627,-70.9102785587311
SE CONSULTA LA HABILITACION DEL POZO PR SAN JOSE Y OBRAS DE MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE.,179143538.0,-32.4280558279442,-71.0153986361389
Se cosnulta la ejecucion del proyecto de semaforización San José - Ferrocarril a Iquique.,63050627.0,-32.4244779998385,-71.065511405468
"Contratar la ejecución de las obras del proyecto denominado “CONSTRUCCIÓN MULTICANCHA LOCALIDAD ALICAHUE, COMUNA DE CABILDO”. El convenio de transferencia, para la ejecución de las obras, fue aprobado mediante Resolución Exenta N° 3112894 de fecha 09 de agosto de 2021.",82389718.0,-32.3514362525502,-70.7826805114746
"Llevar a cabo proyecto que consiste en la ejecución de un pavimento básico sobre calzada granular existente, consistente en la aplicación de un sello tipo tratamiento superficial simple a fin de mejorar las condiciones de transitabilidad.",44938010.00000001,-32.4413537796667,-71.0796117782593
"Contratar la ejecución de las obras del proyecto denominado “MEJORAMIENTO MULTICANCHA ESCUELA LA VEGA, COMUNA DE CABILDO”.",64400000.00000001,-32.4462974034308,-70.943591594696
"Las presentes bases norman el proceso de la propuesta pública que efectúa la Municipalidad de Cabildo en su calidad de mandante, para contratar la ejecución de las obras del proyecto denominado “YO CONFÍO EN MI ESCUELA, LA VEGA, COMUNA DE CABILDO”. El referido programa fue aprobado mediante Resolución Exenta N° 000131, de fecha 05 de febrero de 2021, del Ministerio de Educación a través de la Dirección de Educación Publica",16806723.0,-32.4469221277944,-70.9471482038498
"Se consulta que el instrumento de planificación local vigente en la comuna de Cabildo, que corresponde al PLADECO 2014-2020, se encuentra próximo a terminar su periodo de vigencia, por cuanto debe actualizarse PLADECO 2021-2026 para obtener así un nuevo instrumento de planificación.",69839974.0,-32.4256213377228,-71.0650420188904
"El proyecto a ejecutar, materia de las presentes bases, es el denominado “CONSERVACION ESTABLECIMIENTO LICEO POLIVALENTE A-2, CABILDO”, el proyecto consiste en realizar una fumigación más control de plaga dentro del establecimiento y una limpieza en 2406 m2, en el primer piso contempla el cambio de cerraduras de 6 puertas. En segundo piso contempla el retiro del piso de madera y ser reemplazado por cerámico de piso 449 m2, limpieza y pintado de barandas de protección 80 m2 y el suministro de gomas antideslizante en escaleras 46 unid. el recinto destinado al taller se considera el retiro e instalación de cielo planchas de yeso cartón volcanita RH de 12,5 mm en 325 m2, se pintara el cielo aparejo con pintura látex al agua color blanco y dos manos de oleo en 351 m2, el reemplazo de la cubierta existente por zinc 5v gris 0.4 mm que es 490 m2, en conjunto a esto se deberá realizar el cambio de las bajadas de aguas lluvia en material galvanizado 70 ml, se deberá instalar en alero un revestimiento de fibrocemento de 5 mm en 26 m2 y por último se deberán reemplazar los equipos de iluminación por equipos estancos herméticos 2x32w., con dos tubos led de 18 W 12 unidades.",40806723.0,-32.4275962428796,-71.0661057968832
Construcción Cierre Perimetral y Mejoramiento Sala Centro de Padres Escuela Rural F-54 Pullally,28109091.0,-32.4372180399648,-71.3151043653488
Construcción de radier Jardin Infantil barquito ,2969609.0,-32.5073278915057,-71.4395105838776
Remodelación de plaza ubicada en sector lechería.,32684034.0,-32.4319184924658,-71.3232958316803
CONTRATACIÓN Y EJECUCIÓN DE LA OBRA IMPLEMENTACION SUPERFICIE DE PASTO SINTETICO LA LECHERIA,8403327.0,-32.435708119462,-71.3238644599915
CONSTRUCCIÓN DE CABAÑA SPA EN EL CENTRO RECREACIONAL DE PAPUDO DEL DEPTO. BIENESTAR SOCIAL DE LA D.G.A.C.,2926000.0,-32.5064050039054,-71.443909406662
CONSTRUCCIÓN DE CABAÑA SPA EN EL CENTRO RECREACIONAL DE PAPUDO DEL DEPTO. BIENESTAR SOCIAL DE LA D.G.A.C.,1845000.0,-32.5066063208809,-71.4438959956169
